# Temperature (K)
# Resistance (kOhm)
102	1.95E+3
102	1.95E+3
102	1.95E+3
102	1.95E+3
102	1.95E+3
102	1.95E+3
102	1.95E+3
102	1.95E+3
102	1.95E+3
102	1.95E+3
102	1.95E+3
102	1.95E+3
102	1.95E+3
102	1.95E+3
102	1.95E+3
102	1.95E+3
102	1.95E+3
102	1.95E+3
102	1.95E+3
102	1.95E+3
102	1.95E+3
102	1.95E+3
102	1.95E+3
102	1.95E+3
102	1.95E+3
102	1.95E+3
102	1.95E+3
102	1.95E+3
102	1.95E+3
102	1.95E+3
102	1.95E+3
102	1.95E+3
102	1.95E+3
102	1.95E+3
102	1.95E+3
102	1.95E+3
102	1.95E+3
102	1.95E+3
102	1.95E+3
102	1.95E+3
102	1.95E+3
102	1.95E+3
102	1.95E+3
102	1.95E+3
102	1.96E+3
102	1.96E+3
102	1.96E+3
102	1.96E+3
102	1.96E+3
102	1.96E+3
102	1.96E+3
102	1.96E+3
102	1.96E+3
102	1.96E+3
102	1.96E+3
102	1.96E+3
102	1.96E+3
102	1.96E+3
102	1.96E+3
102	1.96E+3
102	1.96E+3
102	1.96E+3
102	1.96E+3
102	1.96E+3
102	1.96E+3
102	1.96E+3
102	1.96E+3
102	1.97E+3
102	1.97E+3
102	1.96E+3
102	1.97E+3
102	1.97E+3
102	1.97E+3
102	1.97E+3
102	1.97E+3
102	1.97E+3
102	1.97E+3
102	1.97E+3
102	1.97E+3
102	1.97E+3
102	1.97E+3
102	1.97E+3
102	1.97E+3
102	1.97E+3
102	1.97E+3
102	1.97E+3
102	1.97E+3
102	1.97E+3
102	1.98E+3
102	1.97E+3
102	1.98E+3
102	1.98E+3
102	1.98E+3
102	1.98E+3
102	1.98E+3
102	1.98E+3
102	1.98E+3
102	1.98E+3
102	1.98E+3
102	1.98E+3
102	1.98E+3
102	1.98E+3
102	1.98E+3
102	1.98E+3
102	1.98E+3
102	1.98E+3
102	1.98E+3
102	1.99E+3
102	1.98E+3
102	1.99E+3
102	1.99E+3
102	1.99E+3
102	1.99E+3
102	1.99E+3
102	1.99E+3
102	1.99E+3
102	1.99E+3
102	1.99E+3
102	1.99E+3
102	1.99E+3
102	1.99E+3
102	1.99E+3
102	1.99E+3
102	1.99E+3
102	1.99E+3
102	1.99E+3
102	2.00E+3
102	2.00E+3
102	2.00E+3
102	2.00E+3
102	2.00E+3
102	2.00E+3
102	2.00E+3
102	2.00E+3
102	2.00E+3
102	2.00E+3
102	2.00E+3
102	2.00E+3
102	2.00E+3
102	2.00E+3
102	2.00E+3
102	2.00E+3
102	2.00E+3
102	2.01E+3
102	2.00E+3
102	2.01E+3
102	2.01E+3
102	2.01E+3
102	2.01E+3
102	2.01E+3
102	2.01E+3
102	2.01E+3
102	2.01E+3
102	2.01E+3
102	2.01E+3
102	2.01E+3
102	2.01E+3
102	2.01E+3
102	2.01E+3
102	2.01E+3
102	2.02E+3
102	2.02E+3
102	2.02E+3
102	2.02E+3
102	2.02E+3
102	2.02E+3
102	2.02E+3
102	2.02E+3
102	2.02E+3
102	2.02E+3
102	2.02E+3
102	2.02E+3
102	2.02E+3
102	2.02E+3
102	2.02E+3
102	2.02E+3
102	2.03E+3
102	2.03E+3
102	2.03E+3
102	2.03E+3
102	2.03E+3
102	2.03E+3
102	2.03E+3
102	2.03E+3
102	2.03E+3
102	2.03E+3
102	2.03E+3
102	2.03E+3
102	2.03E+3
102	2.03E+3
102	2.03E+3
102	2.04E+3
102	2.04E+3
102	2.04E+3
102	2.04E+3
102	2.04E+3
102	2.04E+3
102	2.04E+3
102	2.04E+3
102	2.04E+3
102	2.04E+3
102	2.04E+3
102	2.04E+3
102	2.04E+3
102	2.05E+3
102	2.05E+3
102	2.05E+3
102	2.05E+3
102	2.05E+3
102	2.05E+3
102	2.05E+3
102	2.05E+3
102	2.05E+3
102	2.05E+3
102	2.05E+3
102	2.05E+3
102	2.06E+3
102	2.06E+3
102	2.06E+3
102	2.06E+3
102	2.06E+3
102	2.06E+3
102	2.06E+3
102	2.06E+3
102	2.06E+3
102	2.06E+3
102	2.06E+3
102	2.06E+3
102	2.06E+3
102	2.07E+3
102	2.07E+3
102	2.07E+3
102	2.07E+3
102	2.07E+3
102	2.07E+3
102	2.07E+3
102	2.07E+3
102	2.07E+3
102	2.08E+3
102	2.08E+3
102	2.08E+3
102	2.08E+3
102	2.08E+3
102	2.08E+3
102	2.08E+3
102	2.08E+3
101	2.08E+3
102	2.08E+3
102	2.09E+3
101	2.09E+3
99.8	2.09E+3
99.7	2.09E+3
98.8	2.09E+3
96.6	2.09E+3
98.6	2.09E+3
96.3	2.09E+3
93.1	2.10E+3
95.3	2.10E+3
93.6	2.10E+3
95.6	2.10E+3
92.4	2.10E+3
92.5	2.10E+3
90.1	2.10E+3
90.9	2.10E+3
88.4	2.11E+3
88.0	2.11E+3
88.1	2.11E+3
86.6	2.11E+3
86.6	2.11E+3
85.7	2.11E+3
84.2	2.11E+3
84.7	2.12E+3
83.1	2.12E+3
81.1	2.12E+3
81.0	2.12E+3
79.7	2.12E+3
80.2	2.12E+3
78.2	2.13E+3
79.4	2.13E+3
77.5	2.13E+3
75.3	2.13E+3
78.0	2.13E+3
75.9	2.14E+3
74.0	2.14E+3
73.5	2.14E+3
72.2	2.14E+3
72.1	2.14E+3
72.4	2.15E+3
72.1	2.15E+3
68.6	2.15E+3
69.8	2.15E+3
68.1	2.15E+3
67.2	2.16E+3
66.2	2.16E+3
66.1	2.16E+3
65.2	2.16E+3
64.5	2.17E+3
63.2	2.17E+3
64.4	2.17E+3
61.2	2.17E+3
59.8	2.18E+3
60.7	2.18E+3
59.3	2.18E+3
58.7	2.18E+3
56.1	2.19E+3
55.2	2.19E+3
54.0	2.19E+3
54.8	2.20E+3
53.8	2.20E+3
52.0	2.20E+3
52.0	2.21E+3
51.2	2.21E+3
49.9	2.21E+3
49.9	2.22E+3
48.2	2.22E+3
47.9	2.23E+3
46.0	2.23E+3
46.0	2.24E+3
44.5	2.24E+3
44.2	2.25E+3
42.3	2.25E+3
41.3	2.25E+3
40.6	2.26E+3
39.8	2.26E+3
38.3	2.27E+3
37.1	2.28E+3
36.2	2.28E+3
34.7	2.29E+3
33.1	2.30E+3
32.1	2.31E+3
30.6	2.31E+3
29.0	2.32E+3
28.1	2.33E+3
26.5	2.34E+3
24.5	2.35E+3
22.8	2.37E+3
20.9	2.38E+3
19.2	2.40E+3
16.9	2.42E+3
14.8	2.44E+3
12.7	2.47E+3
10.7	2.50E+3
9.46	2.52E+3
8.70	2.54E+3
8.27	2.55E+3
7.80	2.56E+3
7.65	2.56E+3
7.47	2.56E+3
7.44	2.57E+3
7.35	2.57E+3
7.27	2.57E+3
7.21	2.57E+3
7.25	2.57E+3
7.11	2.58E+3
7.00	2.58E+3
6.96	2.58E+3
6.83	2.58E+3
6.75	2.58E+3
6.74	2.58E+3
6.67	2.58E+3
6.54	2.59E+3
6.57	2.59E+3
6.53	2.59E+3
6.42	2.59E+3
6.32	2.59E+3
6.35	2.59E+3
6.22	2.59E+3
9.67	2.55E+3
12.4	2.49E+3
12.9	2.48E+3
13.2	2.48E+3
13.1	2.48E+3
12.7	2.48E+3
12.6	2.48E+3
12.6	2.48E+3
12.3	2.48E+3
12.2	2.49E+3
12.2	2.49E+3
12.2	2.49E+3
12.1	2.49E+3
12.0	2.49E+3
12.2	2.49E+3
12.2	2.49E+3
12.1	2.49E+3
11.9	2.49E+3
11.5	2.50E+3
8.31	2.54E+3
5.79	2.60E+3
4.21	2.64E+3
3.88	2.64E+3
3.10	2.63E+3
1.57	2.27E+3
1.47	2.12E+3
1.46	2.02E+3
1.44	1.94E+3
1.44	1.85E+3
1.28	1.66E+3
1.23	1.67E+3
1.30	1.46E+3
1.25	1.68E+3
1.28	1.68E+3
1.38	1.84E+3
1.34	1.88E+3
1.30	1.60E+3
1.03	7.20E+1
1.28	1.79E+3
1.29	7.36E+1
1.22	1.34E+3
1.44	2.06E+3
1.05	6.98E+1
1.32	1.76E+3
1.49	2.12E+3
1.07	7.13E+1
1.27	1.61E+3
1.44	2.06E+3
0.991	7.10E+1
1.28	1.70E+3
1.47	2.09E+3
0.931	7.10E+1
1.23	1.50E+3
1.41	2.02E+3
0.997	6.99E+1
1.27	1.61E+3
1.43	2.04E+3
0.987	7.15E+1
1.17	8.84E+2
1.36	1.88E+3
1.47	2.10E+3
1.01	7.17E+1
1.28	1.61E+3
1.42	6.27E+2
1.08	8.02E+1
1.30	1.64E+3
1.34	1.76E+3
1.26	1.45E+3
1.13	2.81E+2
0.924	7.08E+1
0.693	6.91E+1
0.560	6.94E+1
0.377	6.90E+1
0.335	6.89E+1
0.341	6.94E+1
0.343	6.92E+1
0.337	6.89E+1
0.340	6.94E+1
